topic,text
Car sun shades," Sun shade aku ni dah start longgar.  Cepat-cepat tukar sebelum jatuh, weh."
Car sun shades," Anak aku tak suka sun shade tu, dia nak tengok luar.  Cari yang mesh type tu, kot."
Car sun shades," Boss, ada sun shade yang boleh pasang kat sunroof tak?  Ada, tapi jarang jual, mahal pulak tu."
Car sun shades," Aku nak cari sun shade yang ada logo kereta aku.  Tu custom made la, lagi mahal."
Car sun shades," Sun shade ni boleh protect kulit kita tak?  Boleh la, kurangkan exposure UV, tu mantap."
Car sun shades," Yang reflector sun shade tu berkesan ke?  Berkesan, tapi nampak macam foil aluminium la."
Car sun shades," Sun shade aku ni dah tanggal dah tepi dia.  Gam dah tak lekat la tu, weh."
Car sun shades," Beli sun shade ni online ke kedai fizikal?  Online banyak pilihan, boss."
Car sun shades," Aku rasa yang pakai suction cup tu lagi senang rosak.  Betul, tempat panas cepat keras suction dia."
Car sun shades," Kena beli sun shade depan dan belakang ke?  Kalau ada budak belakang, kena la tu."
Car sun shades," Sun shade ni boleh kurangkan silau dari kereta lain tak?  Kurangkan sikit la, tapi bukan utama."
Car sun shades," Yang jenis jaring tu senang koyak tak?  Kalau kasar, cepat je koyak, weh."
Car sun shades," Boss, sun shade untuk cermin belakang tu macam mana?  Ada yang roller, ada yang static cling."
Car sun shades," Kereta baru pun kena pasang sun shade ke?  Mesti la, jaga interior, tu penting."
Car sun shades, Sun shade aku ni dah tak lurus dah.  Tu dah rosak frame dia kot.
Car sun shades," Aku nak cari sun shade yang warna terang.  Untuk apa, weh? Biasa orang nak gelap."
Car sun shades," Harga sun shade ni beza banyak sangat.  Kualiti la tu, yang mahal lagi mantap."
Car sun shades," Ada sun shade yang boleh cuci tak?  Ada, yang kain tu boleh cuci, ni."
Car sun shades," Sun shade ni boleh halang serangga masuk tak?  Tak sangat la, ni bukan jaring nyamuk."
Car sun shades," Aku nak cari sun shade yang takde garis-garis.  Cari yang custom fit, tu lagi kemas."
Car sun shades," Beli sun shade ni, tengok saiz kereta ke?  Ya, kena ikut model kereta tu, boss."
Car sun shades," Sun shade aku ni dah luntur warna.  Tu sebab kena panas matahari hari-hari, weh."
Car sun shades," Yang reflective tu memang lagi berkesan ke?  Secara teori ya, dia pantulkan haba, tu."
Car sun shades," Sun shade ni boleh pasang sendiri ke?  Boleh je, senang gila la tu."
Car sun shades," Anak aku cabut sun shade, then masukkan dalam mulut.  Kena beli yang takde part kecil la."
Car sun shades," Boss, sun shade aku ni tak lekat kuat sangat.  Cuci tingkap dulu, kot ada habuk."
Car sun shades," Aku nak cari sun shade yang ada warranty.  Yang mahal sikit baru ada warranty, la."
Car sun shades," Sun shade ni boleh buat tinted kereta aku jadi gelap lagi tak?  Boleh, tapi tak nampak sangat luar la."
Car sun shades," Kalau ada tinted, still perlu sun shade ke?  Perlu, weh, untuk extra protection."
Car sun shades," Sun shade aku ni dah koyak-koyak.  Sampah je la tu, kena tukar baru."
Car sun shades," Yang custom fit tu mahal sangat la.  Mahal sikit, tapi pasang mantap, takde gap."
Car sun shades," Aku rasa sun shade ni cepat rosak.  Ikut kualiti, yang murah memang cepat rosak."
Car sun shades," Beli sun shade ni kat Shopee okay ke?  Okay je, tengok review dulu, boss."
Car sun shades," Sun shade aku ni dah tak rata dah.  Dah herot la tu, tak boleh pakai lagi."
Car sun shades," Ada sun shade yang boleh tahan panas gila-gila tak?  Yang tebal sikit, tapi still panas la."
Car sun shades," Yang roller tu mahal sikit, tapi mantap.  Betul, senang guna, takde suction cup."
Car sun shades," Minyak kereta aku makan banyak bila panas.  Aircond kerja kuat, pakai sun shade la, weh."
Car sun shades," Tayar dah botak, sun shade pun dah reput.  Kena overhaul kereta kau ni, boss."
Car sun shades," Sun shade ni boleh buat interior kereta tahan lama ke?  Boleh, lindungi daripada UV, tu la."
Car sun shades," Aku nak cari sun shade yang warna match kereta aku.  Susah sikit la nak cari, weh."
Car sun shades," Yang magnetic tu, magnet dia tak calar tingkap ke?  Tak, dia ada kain lindung, tu mantap."
Car sun shades," Kereta aku panas sangat, aku nak beli sun shade terbaik.  Cari yang custom fit, UV block tinggi, boss."
Microfiber cloths," Weh, this microfiber cloth really good for car, la.  Ya, tu la. Takde calar."
Microfiber cloths," Ni microfiber mahal sangat kot?  Takpe la, berbaloi."
Microfiber cloths," Mana you beli ni microfiber?  Online, weh. Murah je."
Microfiber cloths," Habis basuh, microfiber ni rosak ke?  Jangan guna softener, la."
Microfiber cloths," Mantap betul lap cermin pakai ni.  Memang bersih gila, weh."
Microfiber cloths," You pakai microfiber untuk dapur ke?  Ya, minyak pun senang hilang."
Microfiber cloths," Microfiber ni boleh lap tayar ke?  Boleh je, tapi nanti kotor sangat, la."
Microfiber cloths," Boss, kita ada stok microfiber baru ke?  Ada, ni batch baru sampai."
Microfiber cloths," Weh, microfiber ni warna apa paling best?  Biru kot, senang nampak kotor."
Microfiber cloths," Lap phone screen pakai ni, takde kesan jari.  Tu la pasal."
Microfiber cloths," Ni microfiber lama dah, patut buang ke?  Basuh dulu, weh. Kot boleh pakai lagi."
Microfiber cloths," Mahal tak kalau beli set microfiber ni?  Takde la mahal sangat, average je."
Microfiber cloths," Microfiber ni untuk polishing kereta ke?  Betul, lepas wax, pakai ni la."
Microfiber cloths," Minyak tumpah, pakai microfiber ni serap cepat gila.  Memang power, weh."
Microfiber cloths," Rosak tak kalau cuci dalam washing machine?  Guna cold water, la."
Microfiber cloths," Weh, mana lagi bagus, ni ke kain biasa?  Microfiber la, takyah cakap banyak."
Microfiber cloths," Ni jenis microfiber yang tebal ke?  Ya, untuk drying kereta, la."
Microfiber cloths," Boss suruh order lagi microfiber cloths.  Okay, berapa dozen, boss?"
Microfiber cloths," Basuh cermin kereta pakai ni, takde streaky langsung.  Tu yang best, weh."
Microfiber cloths," Microfiber ni boleh guna untuk lap TV ke?  Boleh, tapi jangan basah sangat, la."
Microfiber cloths," Weh, beli microfiber colour lain la.  Kenapa? Ni tak cantik ke?"
Microfiber cloths," Kot la ni lagi berkesan dari yang lama.  Try la dulu, weh."
Microfiber cloths, Microfiber ni murah je kat kedai RM2.  Betul ke? Mantap!
Microfiber cloths," Tengok ni, habuk semua melekat kat microfiber.  Tu la fungsi dia, weh."
Microfiber cloths," Minyak tumpah dekat lantai, cepat ambik microfiber tu!  Okay, okay!"
Microfiber cloths," Microfiber ni boleh basuh banyak kali ke?  Ya, asalkan jaga betul-betul, la."
Microfiber cloths," Weh, ada beza ke microfiber warna-warni ni?  Biasanya untuk asingkan kerja, la."
Microfiber cloths, Ni la rahsia kereta selalu bersih.  Pakai microfiber ni ke?
Microfiber cloths," Boss, microfiber dah habis stok ke?  Tinggal sikit je ni."
Microfiber cloths," Mahal tak servis cuci kereta pakai microfiber?  Biasa je, sama harga, kot."
Microfiber cloths," Microfiber ni jenis lap kering ke?  Boleh basah, boleh kering, weh."
Microfiber cloths," Rosak tak kalau jemur bawah matahari?  Jangan lama sangat, la."
Microfiber cloths," Weh, ni microfiber untuk detailing kereta ke?  Ya, yang lembut tu."
Microfiber cloths, Minyak kat dapur senang je hilang pakai ni.  Mantap betul microfiber ni.
Microfiber cloths," Tayar dah lap ke belum? Pakai microfiber tu, weh.  Dah, boss."
Microfiber cloths," Rasa macam nak beli lagi microfiber ni.  Beli je la, banyak guna, kot."
Microfiber cloths," Ni microfiber boleh cuci pinggan ke?  Boleh je, tapi nanti kotor sangat, la."
Microfiber cloths," Weh, microfiber tu letak mana?  Dalam kotak biru tu."
Microfiber cloths," Kenapa microfiber ni rasa lain macam?  Ni yang premium punya, la."
Microfiber cloths," Boss cakap, jangan campur microfiber cuci lantai dengan kereta.  Tu la pasal."
Microfiber cloths," Microfiber tu kena cuci tangan ke?  Tak payah, mesin basuh pun boleh, la."
Microfiber cloths," Weh, kereta berkilat betul lepas pakai ni.  Kan? Microfiber buat magic!"
Microfiber cloths," Ni la pelaburan terbaik untuk kebersihan.  Setuju, microfiber memang berbaloi."
Microfiber cloths," Mahalnya microfiber yang import tu.  Tapi kualiti dia lain, weh."
Microfiber cloths," Microfiber ni boleh tahan berapa lama?  Kalau jaga, bertahun-tahun, la."
Microfiber cloths," Minyak dekat meja, lap pakai ni bersih terus.  Power, weh."
Microfiber cloths," Rosak tak kalau guna sabun biasa?  Elakkan sabun pelembut, la."
Microfiber cloths," Weh, mana lagi senang dapat microfiber ni?  Hypermarket ada banyak, la."
Microfiber cloths," Boss, order microfiber untuk office punya komputer.  Baik, boss."
Microfiber cloths," Microfiber ni untuk bersihkan habuk je ke?  Macam-macam boleh, la."
Microfiber cloths," Ni microfiber kecil ni untuk apa?  Untuk lap spec mata, la."
Microfiber cloths," Weh, bau busuk la microfiber ni.  Kena basuh pakai air panas, kot."
Microfiber cloths," Tayar dah basah, mana microfiber drying?  Ada kat bonet kereta, la."
Microfiber cloths," Microfiber ni tak calarkan cat kereta, kan?  Tak, dia super lembut, weh."
Microfiber cloths," Minyak hitam tumpah, cepat pakai microfiber lama tu.  Okay, weh."
Microfiber cloths," Rosak la microfiber ni kalau guna bleach.  Betul, warna dia luntur, la."
Microfiber cloths," Weh, ni microfiber jenis waffle weave ke?  Ya, untuk serap air banyak, la."
Microfiber cloths," Boss tanya, kita dah restock microfiber?  Belum, boss. Order tengah jalan."
Microfiber cloths," Mahal tak kalau beli pukal microfiber?  Dapat diskaun, kot."
Microfiber cloths," Microfiber ni boleh guna untuk polish chrome ke?  Boleh je, bersih gila, weh."
Microfiber cloths," Ni la beza lap manual dengan lap pakai microfiber.  Jauh beza, weh."
Microfiber cloths," Weh, mana lagi bagus, microfiber biru ke hijau?  Sama je, colour je lain, la."
Microfiber cloths," Minyak kat dinding dapur, try lap pakai ni.  Okay, nak cuba, la."
Microfiber cloths," Microfiber ni kalau dah rosak, buat apa?  Buat lap tayar je, la."
Microfiber cloths," Jangan lupa basuh microfiber tu lepas guna, weh.  Ya, ya, aku ingat."
Microfiber cloths," Ni microfiber untuk serap air ke?  Ya, yang tebal tu, la."
Microfiber cloths," Boss, ada microfiber extra tak?  Ada, ambil kat stor, la."
Microfiber cloths," Mahal gila microfiber dari Jepun tu.  Kualiti dia memang premium, kot."
Microfiber cloths," Microfiber ni boleh guna semula, kan?  Of course, weh."
Microfiber cloths," Weh, ni microfiber jenis apa?  General purpose, la."
Microfiber cloths," Minyak kat tangan, lap pakai microfiber tu.  Cepatnya bersih! Mantap!"
Microfiber cloths," Rosak tak kalau guna air panas sangat basuh dia?  Boleh kecut, la."
Microfiber cloths," Ni la sebab aku suka cuci kereta sendiri.  Sebab ada microfiber ni, kan?"
Microfiber cloths," Weh, mana jual microfiber untuk spec mata?  Kedai optik ada, la."
Microfiber cloths," Boss nak tahu berapa stok microfiber tinggal.  Tinggal 10 keping je, boss."
Microfiber cloths," Microfiber ni boleh guna untuk interior kereta ke?  Ya, seat kulit pun boleh, la."
Microfiber cloths," Mahal tak nak beli microfiber yang besar?  Ikut brand, kot."
Microfiber cloths," Weh, microfiber tu basuh dengan sabun apa?  Sabun biasa, tapi jangan softener, la."
Microfiber cloths," Minyak kotor kat rim kereta, pakai microfiber hitam tu.  Okay, weh."
Microfiber cloths," Rosak la kalau campur microfiber putih dengan baju berwarna.  Nanti luntur, la."
Microfiber cloths," Ni microfiber apa function dia?  Untuk lap habuk dan kotoran, weh."
Microfiber cloths," Weh, mana lagi bagus, microfiber ke chamois?  Microfiber la, lebih lembut, kot."
Microfiber cloths," Boss, kita kena beli microfiber banyak lagi.  Okay, buat order, la."
Microfiber cloths," Mahal tak microfiber yang untuk kaca ni?  Takde la mahal sangat, weh."
Microfiber cloths," Microfiber ni boleh guna tanpa chemicals ke?  Boleh, air je pun cukup, la."
Microfiber cloths," Ni la satu-satunya kain aku percaya untuk kereta.  Microfiber power, kan?"
Microfiber cloths," Weh, microfiber tu guna untuk dapur je ke?  Tak, bathroom pun boleh, la."
Microfiber cloths," Minyak kotor kat oven, try lap pakai microfiber ni.  Mantap, weh."
Microfiber cloths," Rosak la kalau guna microfiber ni untuk scrub lantai kasar.  Jangan buat camtu, la."
Microfiber cloths," Tayar dah kering ke?  Dah, pakai microfiber tadi, boss."
Microfiber cloths," Ni microfiber yang colour coding punya ke?  Ya, merah untuk toilet, la."
Microfiber cloths," Weh, mana lagi best, beli satu-satu ke set?  Set lagi jimat, kot."
Microfiber cloths," Microfiber ni tak tinggalkan linting, kan?  Tak, tu yang best, weh."
Microfiber cloths," Boss, ada stock microfiber baru yang besar tak?  Ada, ni baru sampai."
Microfiber cloths," Mahal gila microfiber ni sampai RM30 sekeping.  Kualiti premium, la."
Microfiber cloths," Microfiber ni tahan lama kalau jaga betul-betul.  Betul, weh."
Microfiber cloths," Ni la kain wajib ada dalam setiap rumah.  Setuju, microfiber mantap."
Microfiber cloths," Weh, microfiber ni boleh keringkan rambut ke?  Boleh je, serap air cepat, la."
Microfiber cloths," Minyak kat tingkap, try lap pakai microfiber ni.  Bersih gila!"
Microfiber cloths," Rosak tak kalau lipat dia camtu je?  Takde la, cuma susun elok-elok, la."
Microfiber cloths," Weh, microfiber ni cuci kereta best gila.  Ya la, tak calar pun."
Microfiber cloths," Mana you beli microfiber ni? Mantap betul lap meja.  Kedai Eco je, murah."
Microfiber cloths," Tu kain microfiber baru ke, boss?  A'ah, untuk lap cermin ni."
Microfiber cloths," Rasa-rasanya microfiber ni boleh cuci minyak tumpah tak?  Boleh kot, serap air kuat."
Microfiber cloths," Mahalnya microfiber yang import tu.  Tapi tahan lama la, berbaloi."
Microfiber cloths, Kain ni dah rosak ke? Tak serap air dah.  Cuci tak betul kot.
Microfiber cloths, I nak cari microfiber untuk lap tayar kereta.  Cari yang tebal sikit la.
Microfiber cloths," Weh, cuba la microfiber ni lap TV.  Okay la, tak berhabuk dah."
Microfiber cloths," Ni microfiber ke kain biasa?  Microfiber la, tengok tekstur dia."
Microfiber cloths," Boss, ada microfiber lap kering tak?  Ada, yang biru tu."
Microfiber cloths," You pakai microfiber untuk dapur ke?  Ya, senang lap minyak."
Microfiber cloths," Ni la rahsia kereta you sentiasa berkilat.  Ha'ah, microfiber polish."
Microfiber cloths, Cuci microfiber ni pakai sabun biasa je ke?  Elok pakai sabun khas la.
Microfiber cloths," Weh, rumah I berhabuk gila.  Pakai microfiber ni la lap."
Microfiber cloths," Mahal ke set microfiber ni?  Tak sangat, seratus lebih je."
Microfiber cloths," Tu microfiber ke tissue?  Microfiber la, reusable."
Microfiber cloths," Saya nak beli microfiber untuk hadiah.  Mantap, sangat berguna."
Microfiber cloths," Microfiber ni boleh tahan berapa lama, boss?  Kalau jaga, bertahun-tahun."
Microfiber cloths," Kain ni dah rosak, tak bersih dah.  Masa beli yang baru la."
Microfiber cloths," Tengok ni, habuk semua melekat kat microfiber.  Memang macam tu la fungsi dia."
Microfiber cloths," Weh, beli microfiber ni kat mana murah?  Kedai DIY pun ada kot."
Microfiber cloths," Ni la kain paling best lap cermin kereta.  Betul, takda kesan air pun."
Microfiber cloths," Boss, microfiber ni sesuai untuk skrin laptop ke?  Sesuai sangat, tak calar."
Microfiber cloths," Tengok tu, minyak melekat kat tangan.  Guna la microfiber tu lap."
Microfiber cloths," Mahalnya kain microfiber detailing ni.  Itu memang gred premium, boss."
Microfiber cloths, Microfiber ni dah rosak ke? Jadi keras.  Mungkin tak bilas bersih kot.
Microfiber cloths, Tayar kereta you bersih betul la.  Pakai microfiber khas cuci tayar.
Microfiber cloths," Weh, nak pinjam microfiber kau boleh tak?  Amik la, yang biru tu."
Microfiber cloths, Ni microfiber jenis apa?  Yang untuk polish kereta ni.
Microfiber cloths," Kain ni best la, lap meja terus bersih.  Mantap kan?"
Microfiber cloths, Microfiber tu takyah letak sabun pun bersih eh?  Air je cukup la.
Microfiber cloths," Boss, boleh rekomen microfiber basah tak?  Ada, yang hijau tu serap gila."
Microfiber cloths," Cuci kereta pakai microfiber ni la senang.  Ya la, cepat kering."
Microfiber cloths, Mana la kain microfiber I hilang.  Cari kat bakul laundry kot.
Microfiber cloths," Mahalnya set microfiber jenama tu.  Tapi quality dia mantap, boss."
Microfiber cloths," Microfiber ni dah rosak, warna pun pudar.  Kena tukar baru la tu."
Microfiber cloths," Tayar kereta aku kotor gila.  Pakai microfiber ni, dia gosok kuat."
